REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
SIMPLICITY,WN,GasExtraction,1,2040,1.9978501
SIMPLICITY,ID,GasImport,1,2024,0.12163645
SIMPLICITY,ID,GasImport,1,2025,0.28605327
SIMPLICITY,ID,GasImport,1,2026,0.54394395
SIMPLICITY,ID,GasImport,1,2027,0.80938176
SIMPLICITY,ID,GasImport,1,2028,0.99493052
SIMPLICITY,ID,GasImport,1,2029,1.1560708
SIMPLICITY,IN,GasImport,1,2020,0.38017609
SIMPLICITY,IN,GasImport,1,2021,1.0360770000000001
SIMPLICITY,IN,GasImport,1,2022,1.3480646
SIMPLICITY,IN,GasImport,1,2023,1.9114793
SIMPLICITY,IN,GasImport,1,2024,2.1670812
SIMPLICITY,IN,GasImport,1,2025,2.3864352
SIMPLICITY,IN,GasImport,1,2026,2.7304958999999998
SIMPLICITY,IN,GasImport,1,2027,3.0846254
SIMPLICITY,IN,GasImport,1,2028,3.3321722
SIMPLICITY,IN,GasImport,1,2029,3.5471548999999998
SIMPLICITY,SD,GasImport,1,2021,0.59236518
SIMPLICITY,SD,GasImport,1,2022,0.88467811
SIMPLICITY,SD,GasImport,1,2023,1.4125625
SIMPLICITY,SD,GasImport,1,2024,1.6520456000000001
SIMPLICITY,SD,GasImport,1,2025,1.8575666000000002
SIMPLICITY,SD,GasImport,1,2026,2.1799299
SIMPLICITY,SD,GasImport,1,2027,2.5117272
SIMPLICITY,SD,GasImport,1,2028,2.7436631
SIMPLICITY,SD,GasImport,1,2029,2.9450884999999998
SIMPLICITY,WD,GasImport,1,2018,0.97956128
SIMPLICITY,WD,GasImport,1,2019,1.479969
SIMPLICITY,WD,GasImport,1,2020,1.9728273
SIMPLICITY,WD,GasImport,1,2021,2.7924575000000003
SIMPLICITY,WD,GasImport,1,2022,3.182325
SIMPLICITY,WD,GasImport,1,2023,3.886382
SIMPLICITY,WD,GasImport,1,2024,4.205788500000001
SIMPLICITY,WD,GasImport,1,2025,4.4798988
SIMPLICITY,WD,GasImport,1,2026,4.9098456
SIMPLICITY,WD,GasImport,1,2027,5.3523746
SIMPLICITY,WD,GasImport,1,2028,5.6617153
SIMPLICITY,WD,GasImport,1,2029,5.930363
SIMPLICITY,WN,GasImport,1,2018,0.97746783
SIMPLICITY,WN,GasImport,1,2019,1.4777254
SIMPLICITY,WN,GasImport,1,2020,1.9704359
SIMPLICITY,WN,GasImport,1,2021,2.7898202000000003
SIMPLICITY,WN,GasImport,1,2022,3.1795708
SIMPLICITY,WN,GasImport,1,2023,3.8834167
SIMPLICITY,WN,GasImport,1,2024,4.202727400000001
SIMPLICITY,WN,GasImport,1,2025,4.4767554
SIMPLICITY,WN,GasImport,1,2026,4.9065733
SIMPLICITY,WN,GasImport,1,2027,5.348969599999999
SIMPLICITY,WN,GasImport,1,2028,5.6582175
SIMPLICITY,WN,GasImport,1,2029,5.9267845999999995
SIMPLICITY,ID,GridExp,1,2018,0.26336196
SIMPLICITY,ID,GridExp,1,2019,0.35114928
SIMPLICITY,ID,GridExp,1,2020,0.4389366
SIMPLICITY,ID,GridExp,1,2021,0.61451124
SIMPLICITY,ID,GridExp,1,2022,0.6584049
SIMPLICITY,ID,GridExp,1,2023,0.79008589
SIMPLICITY,ID,GridExp,1,2024,0.83397955
SIMPLICITY,ID,GridExp,1,2025,0.87787321
SIMPLICITY,ID,GridExp,1,2026,0.96566053
SIMPLICITY,ID,GridExp,1,2027,1.0534478
SIMPLICITY,ID,GridExp,1,2028,1.0973415000000002
SIMPLICITY,ID,GridExp,1,2029,1.1236777
SIMPLICITY,IN,GridExp,1,2018,0.35136006
SIMPLICITY,IN,GridExp,1,2019,0.46848007
SIMPLICITY,IN,GridExp,1,2020,0.58560009
SIMPLICITY,IN,GridExp,1,2021,0.81984013
SIMPLICITY,IN,GridExp,1,2022,0.87840014
SIMPLICITY,IN,GridExp,1,2023,1.0540802
SIMPLICITY,IN,GridExp,1,2024,1.1126402
SIMPLICITY,IN,GridExp,1,2025,1.1712002000000001
SIMPLICITY,IN,GridExp,1,2026,1.2883202
SIMPLICITY,IN,GridExp,1,2027,1.4054402
SIMPLICITY,IN,GridExp,1,2028,1.4640002
SIMPLICITY,IN,GridExp,1,2029,1.4991362
SIMPLICITY,SD,GridExp,1,2018,0.32920245
SIMPLICITY,SD,GridExp,1,2019,0.4389366
SIMPLICITY,SD,GridExp,1,2020,0.54867075
SIMPLICITY,SD,GridExp,1,2021,0.76813906
SIMPLICITY,SD,GridExp,1,2022,0.82300613
SIMPLICITY,SD,GridExp,1,2023,0.98760736
SIMPLICITY,SD,GridExp,1,2024,1.0424744000000001
SIMPLICITY,SD,GridExp,1,2025,1.0973415000000002
SIMPLICITY,SD,GridExp,1,2026,1.2070756999999999
SIMPLICITY,SD,GridExp,1,2027,1.3168098
SIMPLICITY,SD,GridExp,1,2028,1.3716768999999998
SIMPLICITY,SD,GridExp,1,2029,1.4045971000000002
SIMPLICITY,SN,GridExp,1,2018,0.21960004
SIMPLICITY,SN,GridExp,1,2019,0.29280005
SIMPLICITY,SN,GridExp,1,2020,0.36600006
SIMPLICITY,SN,GridExp,1,2021,0.51240008
SIMPLICITY,SN,GridExp,1,2022,0.54900009
SIMPLICITY,SN,GridExp,1,2023,0.65880011
SIMPLICITY,SN,GridExp,1,2024,0.69540011
SIMPLICITY,SN,GridExp,1,2025,0.73200012
SIMPLICITY,SN,GridExp,1,2026,0.80520013
SIMPLICITY,SN,GridExp,1,2027,0.87840014
SIMPLICITY,SN,GridExp,1,2028,0.91500015
SIMPLICITY,SN,GridExp,1,2029,0.93696015
SIMPLICITY,WD,GridExp,1,2018,0.4390683
SIMPLICITY,WD,GridExp,1,2019,0.5854244000000001
SIMPLICITY,WD,GridExp,1,2020,0.7317805000000001
SIMPLICITY,WD,GridExp,1,2021,1.0244927
SIMPLICITY,WD,GridExp,1,2022,1.0976707
SIMPLICITY,WD,GridExp,1,2023,1.3172049
SIMPLICITY,WD,GridExp,1,2024,1.3903828999999999
SIMPLICITY,WD,GridExp,1,2025,1.4635610000000001
SIMPLICITY,WD,GridExp,1,2026,1.6099171
SIMPLICITY,WD,GridExp,1,2027,1.7562732
SIMPLICITY,WD,GridExp,1,2028,1.8294511999999998
SIMPLICITY,WD,GridExp,1,2029,1.8733581000000001
SIMPLICITY,WN,GridExp,1,2018,0.4389366
SIMPLICITY,WN,GridExp,1,2019,0.5852488
SIMPLICITY,WN,GridExp,1,2020,0.731561
SIMPLICITY,WN,GridExp,1,2021,1.0241854
SIMPLICITY,WN,GridExp,1,2022,1.0973415000000002
SIMPLICITY,WN,GridExp,1,2023,1.3168098
SIMPLICITY,WN,GridExp,1,2024,1.3899659
SIMPLICITY,WN,GridExp,1,2025,1.463122
SIMPLICITY,WN,GridExp,1,2026,1.6094342
SIMPLICITY,WN,GridExp,1,2027,1.7557464
SIMPLICITY,WN,GridExp,1,2028,1.8289025
SIMPLICITY,WN,GridExp,1,2029,1.8727962
SIMPLICITY,ID,NGCC,1,2014,1.6776433999999998
SIMPLICITY,ID,NGCC,1,2015,1.6859786
SIMPLICITY,ID,NGCC,1,2016,1.723108
SIMPLICITY,ID,NGCC,1,2017,1.7746345000000001
SIMPLICITY,ID,NGCC,1,2018,2.1016468999999995
SIMPLICITY,ID,NGCC,1,2019,2.2523269
SIMPLICITY,ID,NGCC,1,2020,2.4007337000000004
SIMPLICITY,ID,NGCC,1,2021,2.6475362000000002
SIMPLICITY,ID,NGCC,1,2022,2.7649310000000002
SIMPLICITY,ID,NGCC,1,2023,2.9769327000000003
SIMPLICITY,ID,NGCC,1,2024,3.0731107000000004
SIMPLICITY,ID,NGCC,1,2025,3.1556492
SIMPLICITY,ID,NGCC,1,2026,3.2851123999999996
SIMPLICITY,ID,NGCC,1,2027,3.4183642999999995
SIMPLICITY,ID,NGCC,1,2028,3.5115112999999996
SIMPLICITY,ID,NGCC,1,2029,3.5924050000000003
SIMPLICITY,ID,NGCC,1,2030,1.0242845
SIMPLICITY,ID,NGCC,1,2031,0.79900551
SIMPLICITY,ID,NGCC,1,2032,0.57343167
SIMPLICITY,ID,NGCC,1,2033,0.33776054
SIMPLICITY,ID,NGCC,1,2034,0.08972847099999999
SIMPLICITY,IN,NGCC,1,2014,2.2382005
SIMPLICITY,IN,NGCC,1,2015,2.2493208
SIMPLICITY,IN,NGCC,1,2016,2.2988564
SIMPLICITY,IN,NGCC,1,2017,2.3675997000000004
SIMPLICITY,IN,NGCC,1,2018,2.8038779
SIMPLICITY,IN,NGCC,1,2019,3.0049052000000005
SIMPLICITY,IN,NGCC,1,2020,3.2028996
SIMPLICITY,IN,NGCC,1,2021,3.5321672
SIMPLICITY,IN,NGCC,1,2022,3.6887875
SIMPLICITY,IN,NGCC,1,2023,3.9716261
SIMPLICITY,IN,NGCC,1,2024,4.0999404
SIMPLICITY,IN,NGCC,1,2025,4.2100578
SIMPLICITY,IN,NGCC,1,2026,4.382779
SIMPLICITY,IN,NGCC,1,2027,4.5605549000000005
SIMPLICITY,IN,NGCC,1,2028,4.6848254
SIMPLICITY,IN,NGCC,1,2029,4.792748400000001
SIMPLICITY,IN,NGCC,1,2030,1.868918
SIMPLICITY,IN,NGCC,1,2031,1.6646536
SIMPLICITY,IN,NGCC,1,2032,1.4603475000000001
SIMPLICITY,IN,NGCC,1,2033,1.2464505
SIMPLICITY,IN,NGCC,1,2034,1.0204457
SIMPLICITY,IN,NGCC,1,2035,0.75925535
SIMPLICITY,IN,NGCC,1,2036,0.61122024
SIMPLICITY,IN,NGCC,1,2037,0.46241521
SIMPLICITY,IN,NGCC,1,2038,0.31284028
SIMPLICITY,IN,NGCC,1,2039,0.13312349999999998
SIMPLICITY,SD,NGCC,1,2014,2.0970543
SIMPLICITY,SD,NGCC,1,2015,2.1074732000000003
SIMPLICITY,SD,NGCC,1,2016,2.153885
SIMPLICITY,SD,NGCC,1,2017,2.2182932
SIMPLICITY,SD,NGCC,1,2018,2.6270587000000005
SIMPLICITY,SD,NGCC,1,2019,2.8154087000000003
SIMPLICITY,SD,NGCC,1,2020,3.0009171
SIMPLICITY,SD,NGCC,1,2021,3.3094203
SIMPLICITY,SD,NGCC,1,2022,3.4561637000000003
SIMPLICITY,SD,NGCC,1,2023,3.7211659
SIMPLICITY,SD,NGCC,1,2024,3.8413883
SIMPLICITY,SD,NGCC,1,2025,3.9445615
SIMPLICITY,SD,NGCC,1,2026,4.1063905
SIMPLICITY,SD,NGCC,1,2027,4.272955400000001
SIMPLICITY,SD,NGCC,1,2028,4.3893891
SIMPLICITY,SD,NGCC,1,2029,4.4905063
SIMPLICITY,SD,NGCC,1,2030,1.6562423
SIMPLICITY,SD,NGCC,1,2031,1.4466865
SIMPLICITY,SD,NGCC,1,2032,1.2370253
SIMPLICITY,SD,NGCC,1,2033,1.0176456
SIMPLICITY,SD,NGCC,1,2034,0.78609446
SIMPLICITY,SD,NGCC,1,2035,0.51935769
SIMPLICITY,SD,NGCC,1,2036,0.36545742
SIMPLICITY,SD,NGCC,1,2037,0.21046848
SIMPLICITY,SD,NGCC,1,2038,0.05439088
SIMPLICITY,SN,NGCC,1,2014,1.3988753
